Data_Hora,Consumo_Energia_kWh,Temperatura_Ambiente_C,Umidade_Ar_Percent,Hora_Dia,Dia_Semana,Velocidade_Producao_RPM,Pressao_Sistema_Bar,Sensor_Ruido_1,Sensor_Ruido_2,Sensor_Redundante,Sensor_Tempo_Ruido,Sensor_Constante
2024-01-02 17:00:00,774.0351771164873,26.370946249519765,53.1167360569659,17,1,438.6076342830344,61.569729609684344,0.7658782794806148,-1.6922708316433286,64.00669003942772,14.930525288625716,49.98167547567907
2024-01-02 18:00:00,771.9477086000566,24.074813740894076,76.18021250146944,18,1,421.3867403098111,54.13468730436065,-1.6158867874104728,-0.17038576538819597,58.53871515367988,20.30398621807984,49.85580896438882
2024-01-02 19:00:00,819.3443952575186,22.59117043528569,59.422372957489394,19,1,522.8532308050583,62.24216404290793,0.29964768783734813,-0.8128235903365649,61.52997994566982,11.38832840859128,50.09459295852704
2024-01-02 20:00:00,699.5056337907862,13.171824077060581,57.41059050088771,20,1,376.6370101426699,67.14609790636618,0.9324348709546673,0.8280588148933092,67.36524106652189,23.989876272909527,50.09531762543293
2024-01-02 21:00:00,914.4036310192732,19.24124633284233,73.25489906230008,21,1,668.1546000986707,39.50058721422522,-0.4151002889633696,1.071080500402805,38.66771034772917,18.224453860358253,50.07890752013999
2024-01-02 22:00:00,857.7228046313628,21.3148898323217,69.78484317620129,22,1,500.03105973772955,71.59074064955898,0.7007006121205837,-2.0744863510163114,71.5946943390706,22.060848411414526,49.93707793271526
2024-01-02 23:00:00,812.2049356562701,33.45697780975132,36.35411764523626,23,1,498.60495182920783,56.63745261318928,2.814654444472553,-0.02203486400427045,59.703199324461906,22.535627493034735,49.9293293231627
2024-01-03 00:00:00,826.0516656066925,27.74894631654769,82.14810524588844,0,2,450.8157925230623,64.2548993324023,-0.10434279298689192,1.1218615047942522,61.564870364540965,-6.35774260446142,49.8706877749595
2024-01-03 01:00:00,863.9244957310003,10.895678757098128,80.70137031221176,1,2,523.2786025788469,71.97246923645228,0.3933070500053236,-0.18667896231344497,70.25036989212113,-4.765421658698911,50.00838725017609
2024-01-03 02:00:00,907.8814850368823,27.59267175515836,50.61655947735706,2,2,623.7647397001452,46.28326302769534,-0.7380570836613916,0.7290636450023644,49.037624900704465,6.8389723450171305,49.89195926707215
2024-01-03 03:00:00,704.4747658339664,21.919341756669468,65.93705300156114,3,2,369.930467643365,52.90558997572453,0.1812511626020504,0.35116546762708406,54.945662989528714,4.994960787508478,49.88225834947507
2024-01-03 04:00:00,743.1729676134523,19.58462399755233,67.41045279424108,4,2,401.2825266387115,57.11451304124295,0.46027162498230384,0.34166023195262635,56.388249747608796,9.250245207767133,49.95763092830893
2024-01-03 05:00:00,797.700186690763,29.893410310726942,63.910106487358604,5,2,454.4410956835003,52.16246478875571,0.19484234027013805,-0.27131497806829746,53.87126879099715,6.623291177512591,49.951084382481575
2024-01-03 06:00:00,690.2887066154072,33.24799617996761,51.7454226923187,6,2,298.11936147901775,77.34936575836808,-1.0196953197088567,-1.2165808041357096,78.03179744335215,6.714953174046082,49.9462021471178
2024-01-03 07:00:00,720.8007239845307,32.45024095292959,49.92564948092922,7,2,377.11132104177534,51.432279061732075,0.2063617713254507,-1.1215301474250274,54.43282827973405,-1.6300530933338333,50.046644459684025
2024-01-03 08:00:00,747.2706935387969,18.28625981421889,59.61668893512832,8,2,428.56686896830115,54.44453220513133,1.4621959387176369,0.7093525144553172,54.593551392784875,6.648166516194151,50.00790478021503
2024-01-03 09:00:00,952.8034365802307,22.526300993190283,77.59093528889048,9,2,631.1583771069091,62.04389031602977,0.4486357645145273,0.019458255518883118,64.09515454377492,8.86307839798128,49.971184396948885
2024-01-03 10:00:00,845.0628737630877,27.65010745122851,68.15400231891648,10,2,539.3841993502888,47.97850473923911,0.961987189071841,-0.13851224460722475,53.262528560224354,19.76553599136287,50.01830129283115
2024-01-03 11:00:00,870.4461743086458,32.80436101697887,54.44078501870841,11,2,529.0384867051316,56.04319288243736,-0.23701197001262772,-0.42389004232235256,57.239391192532295,14.434783160493387,49.900847295889534
2024-01-03 12:00:00,937.6556158247594,21.16660609723768,71.57548065972517,12,2,627.6346943251958,63.17453261250175,0.7499002394237105,-0.30518884548075176,63.27318894409144,19.68030590854764,50.010527862390965
2024-01-03 13:00:00,750.11696816281,23.514728186689464,17.27186069054887,13,2,479.3942317400905,56.67139595617489,0.27926783821652595,1.0469117944881394,58.11628992661685,15.98768852947364,50.01506024928447
2024-01-03 14:00:00,873.0124786179432,16.149320207951774,77.23148550558156,14,2,558.5697274893334,59.06613141100052,-0.950910729687232,-0.33524408186802673,58.33556969459275,10.443483865252603,49.84969531406425
2024-01-03 15:00:00,740.5181310167862,15.430347007354634,33.904293318328506,15,2,484.5167370601256,54.70667887551629,0.31852100479887446,-1.3410647133015687,59.482614286565756,15.585621080749256,50.099569375437035
2024-01-03 16:00:00,846.5864395052764,31.500206579153584,54.563385878953014,16,2,539.8043524099443,44.85529690819233,-0.9916966634403105,0.7436517755401733,45.21543898358429,17.181118231321165,49.9118566294773
2024-01-03 17:00:00,760.8632261332174,35.84992022856658,43.20495158060784,17,2,412.58620135826266,63.215932113392384,-0.6328802748847919,-0.20487666386471723,62.67006547294136,12.304222151146591,50.009030979920645
2024-01-03 18:00:00,522.4556126804823,24.42391902735733,40.57977786418641,18,2,134.17742625853566,77.54933071647241,0.18932830729237413,0.03139586553277644,75.87795270643234,16.078063117035395,50.11644117405353
2024-01-03 19:00:00,853.5329109321576,33.02826318313619,77.41240181067779,19,2,479.85812567205437,60.18401630783438,0.29724427338012405,1.6075783063995104,62.37845669104726,17.97116503161414,50.092567675771384
2024-01-03 20:00:00,1011.0094485371405,27.893088200381072,52.98448198032163,20,2,713.412220414991,62.25264117247549,-1.189232465077129,-0.020560557350507186,63.98701599813097,28.02809916282559,50.00343333885689
2024-01-03 21:00:00,946.08412420372,19.839041963159005,65.19755822596073,21,2,638.9323103362389,66.9272275511686,1.0539857711828762,0.28918367311872534,65.93251880834042,10.596297373045108,49.963750099711795
2024-01-03 22:00:00,937.4208580444873,27.891164844067312,59.29619131681224,22,2,644.8096226886756,47.30669503453301,0.5720062783004729,-1.1789234912983253,48.45959772477785,28.029092103580215,50.09475119085756
2024-01-03 23:00:00,1034.2204714168902,37.304292531727754,67.15561240834683,23,2,685.4196082709327,77.02514658129606,-0.7047284356108838,-0.21966945235096014,74.00803464487035,18.316023825203086,50.06746949778086
2024-01-04 00:00:00,825.8639188269156,24.71339168712039,61.15232836590383,0,3,513.2986386442157,62.02328796422802,-1.5375847964491753,0.6095260452086012,62.39322911437433,-6.860395936348071,49.93816349799559
2024-01-04 01:00:00,900.050221902405,37.51714924651205,40.755116637171454,1,3,529.5973561108393,76.3185689908911,-0.1449045790814313,-1.5553737338412423,77.22408169504449,6.89971065019232,49.920510635299834
2024-01-04 02:00:00,730.9693271773194,4.042039167282045,74.94400229170711,2,3,407.35221568484747,52.66967004476011,-0.44594371386116016,0.20084509311570958,56.084329663878556,5.659490346171905,49.7927644818304
2024-01-04 03:00:00,843.3562193493518,31.57522003500179,52.593651252580315,3,3,452.5890715959425,78.18061922557825,0.11314045705302281,0.1007910726448063,76.63898162012087,9.27259351190595,50.015403184168356
2024-01-04 04:00:00,887.7146052010714,25.69637654590537,36.651271520103734,4,3,592.3656724656712,67.75155494034783,-0.3631166611555665,0.04128745558743938,65.19484968274318,8.003509737727883,49.99173022549816
2024-01-04 05:00:00,959.8587995854964,22.60794119627306,53.578272585511314,5,3,680.5826655753224,65.53040085852358,-2.00745686074501,1.0371588986582432,63.7395449366735,15.29922500868701,50.113619137464255
2024-01-04 06:00:00,837.4688785175093,25.73408621228402,82.51139685951466,6,3,479.08305864785007,62.34024454353148,-0.3883469383011584,0.3344385148485215,59.66710754290165,8.793619184722427,50.035905509348034
2024-01-04 07:00:00,733.2942754680438,9.099448683192858,72.7533261317024,7,3,432.4716102722883,57.514713819255505,-0.30561911106831297,1.478071898356444,60.18802853477347,6.2176131193842075,50.13342291941727
2024-01-04 08:00:00,838.1584945986299,23.242624897299905,54.77021798388211,8,3,500.0791938284896,72.00531658473872,0.6336610247740587,-0.9935895155940362,75.1025951747868,9.714631886606712,49.930263577208386
2024-01-04 09:00:00,922.1981341584751,27.85690057209397,54.76113443522357,9,3,590.1810123393673,61.40359869848047,-0.6981996746110497,0.13592456721834797,62.04403185437813,15.217345641729818,50.11381503309676
2024-01-04 10:00:00,649.5832001643627,36.82315235793213,55.17547423173926,10,3,283.42177757996876,40.32930296412847,1.6786746733725662,0.08446678638994742,42.77189285549877,6.103123373699415,49.94710836208954
2024-01-04 11:00:00,566.5338722655439,20.85383825381082,91.15121975341262,11,3,155.5728570294143,48.82813538292997,-1.911640550651757,-1.06925449375508,49.09605214409044,7.740557087343095,50.07775960617923
2024-01-04 12:00:00,763.1088275034651,18.532051176854498,65.7290317834733,12,3,417.4194725762625,58.14154247807253,1.3111674978026244,0.9562950020913461,57.951319182671,10.455199927010463,49.85412416074693
2024-01-04 13:00:00,678.0350540716962,20.98594365132371,66.45062470786604,13,3,316.89313611287616,63.09998983165555,-0.2243189708781048,2.324673305852818,62.433914593548025,2.477086006173339,50.02351352993662
2024-01-04 14:00:00,820.3828080426349,32.32321694161659,75.45425181047763,14,3,423.77897035290334,59.43411511100104,0.8595848723435562,-0.017006074483830996,58.81333312824591,14.690392042087733,49.80153120585541
2024-01-04 15:00:00,855.309560813521,27.630008877277476,63.581837385397705,15,3,477.8329521773793,72.18970789793663,0.0798014840587331,0.5050210882737669,69.09410478531856,5.569356480244869,49.973286251405824
2024-01-04 16:00:00,722.9444598508186,20.76191836986369,56.11436781268945,16,3,432.012738646548,40.48898135961375,1.1395555360254692,0.08451847581532725,41.01749088682843,16.265296564663096,50.044035399387795
2024-01-04 17:00:00,1000.0760027911668,29.10613946490685,57.05475226372533,17,3,717.8701301706118,61.435879365051605,-0.38736196455281124,-0.7135846699071758,61.355211544623515,21.326448780676248,49.94790314487689
2024-01-04 18:00:00,842.0647921528819,25.776620394784324,58.92598110878904,18,3,549.011714690348,41.82020774612845,-1.0986204251778122,-1.8207602778020162,43.310929194284206,15.615617696780822,49.894956237124404
2024-01-04 19:00:00,885.3506285824087,32.74915992426311,59.44166645235238,19,3,545.0711539416243,67.59712295484168,1.4205042872710631,-0.7057734830953651,67.7841699477189,27.385579350934357,50.08461184692959
2024-01-04 20:00:00,883.9085672869011,19.38357524898118,70.9144431545547,20,3,593.3310716065102,59.05541285557997,-0.11348064588214118,-1.3919583809517313,58.73000545244179,12.697495502907561,49.98965372101531
2024-01-04 21:00:00,700.7928110885425,22.378702827217854,60.77918828710949,21,3,329.1750323328846,64.19609972024118,0.2215584736242106,1.7041020780591178,62.453713660225915,26.95630340815916,49.95104293529693
2024-01-04 22:00:00,954.2450022815939,21.86313477494274,70.98960115823368,22,3,655.8667681130403,51.36117039410234,1.2347519140447951,-0.11510969392323915,51.50547686774586,25.375685282034603,50.00418959211543
2024-01-04 23:00:00,807.1380829981373,13.291880414943051,58.78925129837126,23,3,488.635357019681,72.7946493165775,-1.031955242094435,-0.3459193290471707,74.27112377820983,14.419833758446554,50.26366691419456
2024-01-05 00:00:00,918.2927354595276,27.368962216516607,61.17952785474136,0,4,600.5720925861818,70.41724664058852,0.5954908976392573,0.8891538247878059,68.1305686584208,13.553971495202664,50.115350284978156
2024-01-05 01:00:00,665.8826224157183,27.088442177439113,30.026989732018386,1,4,339.22141504397666,65.83544303011888,-0.5898947564628909,-1.121751102855888,66.01039053748036,0.6812735724801691,50.116257366818786
2024-01-05 02:00:00,659.274649536806,25.040907653139687,73.74491512053723,2,4,266.93618509759034,58.704827531365595,-0.13216935564437185,-0.7668640380045524,59.17091343442456,-2.3874201107781587,50.043554631899234
2024-01-05 03:00:00,934.4264917019739,23.123302932998826,65.19732713846989,3,4,622.6834487037543,65.79857285295132,0.07227896538428889,0.06807226924862103,64.36244328571479,-4.035435973920085,50.016648527257715
2024-01-05 04:00:00,852.6417194458634,13.677034063596686,74.97015164789478,4,4,556.4614289146275,52.93107432012651,-1.500221861446936,1.0287689914234805,51.75536171031051,2.8999098617016297,49.76039177116696
2024-01-05 05:00:00,686.5909057816613,21.63483741787713,16.556169327094658,5,4,364.6922668463734,68.55555659020712,-0.7788370428204348,0.5016850451687882,69.01677828773954,4.362965638050201,49.93210196535369
2024-01-05 06:00:00,790.9508911916388,22.258283867785845,91.32562057171091,6,4,369.55053780879587,76.4948089432392,1.3510728924131392,0.2483251425158822,74.22796690665396,6.513227642698322,49.951942558679754
2024-01-05 07:00:00,978.6642297746563,18.58178184622705,57.90615557767239,7,4,668.8152176622154,70.70610559979187,0.8861911885847956,0.07811773523601635,71.40595303029065,5.511019218880199,49.812510793595244
2024-01-05 08:00:00,684.9720070619143,23.709714306671927,76.62274225106275,8,4,321.5882160699008,52.70397530192591,-0.06263957732723487,0.40023585552677515,50.91326655460751,11.166126550575468,49.884258420978455
2024-01-05 09:00:00,1019.508342816909,28.232406854516306,44.401411093117034,9,4,746.4009429883945,63.61417317273103,0.24312345851289308,0.20165290512925463,65.73988055879747,7.061850836683768,49.80191635290774
2024-01-05 10:00:00,758.871853955814,40.08948720968424,69.19160857593855,10,4,364.9068898028197,47.06858456241352,-0.29424250563645765,-1.0299722747769358,51.74424005319012,0.32517941379764537,49.99616761643026
2024-01-05 11:00:00,902.9978404957935,26.39662250265471,44.198766552395156,11,4,595.7587888412575,65.72390311175675,1.356583385827982,0.04607922163315134,64.00238950835312,10.253192521751794,50.08187659708488
2024-01-05 12:00:00,804.0718044508669,27.060403125782116,50.64346558956292,12,4,450.7072286376523,64.50603412862539,-0.20035257779416388,-1.0736886589177526,65.57444985337473,0.162611733133609,50.110677451862436
2024-01-05 13:00:00,907.7101645247055,24.404432673870662,88.71047030800179,13,4,590.4781146623515,41.30183660467836,0.23184209213484805,0.08108254290082371,39.84835279491432,14.768853154456947,50.041478446207925
2024-01-05 14:00:00,718.9529456089458,9.649830277607668,57.1397639885498,14,4,418.3828996828711,48.38216156087636,1.146030144142065,-0.4806479414882414,50.46406990847194,9.103498848586824,49.90366036588014
2024-01-05 15:00:00,808.9659261397175,24.787888996406267,63.26149309769584,15,4,475.58106408915586,57.16861103256233,-0.7773714848459066,2.5393816227828614,54.6380942143919,15.816801774579002,49.806793484148
2024-01-05 16:00:00,851.0547756485568,25.481841679528213,73.05101596033131,16,4,506.13787630935815,56.991402528591735,1.558789184496894,-0.03989438375171192,57.95257604544716,22.57037490762302,49.82431313005985
2024-01-05 17:00:00,739.2176889088639,44.70593689988229,67.43522831958907,17,4,349.6718816327791,47.90523064581195,-1.5304614097433769,-1.4042395662615887,46.15925271203324,12.25625652366,49.87310174227455
2024-01-05 18:00:00,916.2367955064998,23.46111228175102,62.256283577153646,18,4,611.1236518130189,63.889787293521834,1.6296421311127987,-0.13418021067692457,63.4758181153251,23.30628129256059,49.91111403019643
2024-01-05 19:00:00,786.5665359555311,27.4123787386689,65.47441503699338,19,4,423.0179650292622,62.51473608940512,-0.3726755839519746,0.5193587456378881,60.452685539110504,16.833052166569235,49.98402515020084
2024-01-05 20:00:00,851.5208730067125,24.722305842358054,96.05123377857413,20,4,465.7100126989972,58.05730868021481,-0.24269874782528175,1.6733639461525236,59.702009622006315,28.765974010327927,49.898583578187306
2024-01-05 21:00:00,676.1873390327828,15.650575699043744,59.13571804449622,21,4,350.84759380872316,52.44208499841637,-1.890010171182943,-0.5894523999387185,50.7681242895372,19.174236934008935,50.03389758936682
2024-01-05 22:00:00,558.8950892526348,34.142582516120164,63.016485700724516,22,4,115.6499511807034,70.48707126416564,-0.4547947173776929,-1.58242797402364,71.59099978282929,17.797535072466545,49.976772649720054
2024-01-05 23:00:00,875.8374700359476,31.015464261494195,75.75981594011418,23,4,471.34583560997464,76.55407113088296,-1.0398065310268843,0.8168370114309812,75.8658750743583,26.436192251976443,50.0010545711741
2024-01-06 00:00:00,1120.5607475071577,31.328255576344375,76.58288899436975,0,5,861.8923132419374,55.16438516153463,-0.6076463453734726,-1.3805987058996512,54.9354404179369,-2.1789486481181797,50.11402505526712
2024-01-06 01:00:00,899.7205574050764,17.72490036164209,77.8054545834057,1,5,617.6906431847036,53.878330828451794,-0.1373109657888796,-0.43615544150748503,54.17384264325205,-3.207247570645042,49.881976826579965
2024-01-06 02:00:00,878.4262418649838,36.22235448748879,69.58095333043777,2,5,497.1109430398408,64.91207665411996,0.9577916144729056,-0.25762048551099404,63.38842731080226,-0.3891992535189557,50.04187045782923
2024-01-06 03:00:00,742.6481675822728,13.785191497661753,42.854926309042746,3,5,460.5663756187598,56.419706202530136,0.20760335140062577,-0.06963345330010817,56.84044042961191,2.776967339084993,49.99860267715239
2024-01-06 04:00:00,876.6291221150861,29.694856750402163,84.50147298451644,4,5,503.36988392180695,58.60602799336766,0.30767665340111383,0.6891644570743356,61.666697122076485,10.71090065622427,49.96665137190303
2024-01-06 05:00:00,929.8976908945232,42.523645006479825,42.804819104719684,5,5,582.0678672762815,67.39653151724671,-1.0955193888455623,-0.6836342822863877,65.84034194558129,-4.670438727297885,50.08852563208659
2024-01-06 06:00:00,650.5082896680568,17.075709398954494,64.5395319785855,6,5,322.8780777036733,40.906439124927076,-0.8807540896027302,-0.2737292521667607,43.250059411474766,6.115403294752103,50.087901415455704
2024-01-06 07:00:00,949.7758192621642,20.469618163177824,48.68586224970963,7,5,667.1482542003308,73.1830232485267,1.798725018351312,-0.014270352949388505,76.17921851550226,10.124517973270216,49.905350920401155
2024-01-06 08:00:00,922.3094906606874,25.79721092070113,59.03792480110511,8,5,607.3071973161866,60.72680524329341,-0.7352010347632466,0.14959795751878804,59.09449526523733,8.96724287495898,49.98178394161421
2024-01-06 09:00:00,913.8377794076669,20.972194767070405,64.9314361545522,9,5,607.7278588561902,55.8850685543782,1.6562082520572956,0.09782717470792267,52.974959344197096,15.54932584716767,50.02812116825841
2024-01-06 10:00:00,865.2552436399401,12.594692551470938,64.8203582317541,10,5,565.7713608214591,59.10765845778551,-0.2430611988808665,0.4360057752225798,59.71158025812904,9.628273351207378,49.972699325197745
2024-01-06 11:00:00,856.685910492942,25.54850379844822,66.32881131352927,11,5,502.9424986540985,59.62429355020519,0.0022879361435040493,0.8438395096417373,58.529478504671445,10.077242789070274,50.05850213322878
2024-01-06 12:00:00,889.5170417679019,16.50157029019116,84.20566903587971,12,5,600.929185395023,42.68798696555075,1.0703651602299298,0.392634115650968,46.425193403876754,14.961647735066716,50.02811920179103
2024-01-06 13:00:00,937.0222511436784,28.788739445081454,66.8030145227097,13,5,588.7721200612067,74.94938227453235,1.2718924219386565,0.45358552350921844,75.01899735553202,13.496569074756747,50.1832561240356
2024-01-06 14:00:00,742.1199704094903,17.644606126129574,56.33765047064027,14,5,446.8938933588464,60.41325632270618,-0.1108125602790875,-1.5822231667464777,58.808857506635825,12.047956308597644,49.84697208640702
2024-01-06 15:00:00,801.8154284213067,37.39947524014032,74.46130752432536,15,5,413.9597340654649,64.43002130447375,-0.3882430535215389,0.05022769916568044,62.13570228245033,17.5807201979319,49.98775640102526
2024-01-06 16:00:00,850.4804571849795,18.733973661310102,77.8420573338696,16,5,515.278444289298,69.51549770574043,-0.05592044852221312,0.4795075480016086,71.69530762392209,12.737358533916774,49.90914974884878
